weir,stat_week,date,species,count_type,maturity,count,comments
Situk Lower,30,7/24/2017,Chinook,Counted live,Adult,2,
Situk Lower,30,7/24/2017,Chinook,Counted live,Jack,2,
Situk Lower,30,7/24/2017,Pink,Counted live,Adult,460,
Situk Lower,30,7/24/2017,Sockeye,Counted live,Adult,176,
Situk Lower,30,7/25/2017,Chinook,Counted live,Adult,22,
Situk Lower,30,7/25/2017,Chinook,Counted live,Jack,36,
Situk Lower,30,7/25/2017,Chum,Counted live,Adult,2,
Situk Lower,30,7/25/2017,Pink,Counted live,Adult,3496,
Situk Lower,30,7/25/2017,Sockeye,Counted live,Adult,1364,
Situk Lower,30,7/26/2017,Chinook,Counted live,Adult,10,
Situk Lower,30,7/26/2017,Chinook,Counted live,Jack,11,
Situk Lower,30,7/26/2017,Chinook,Counted live,L Jck,1,
Situk Lower,30,7/26/2017,Pink,Counted live,Adult,5988,
Situk Lower,30,7/26/2017,Sockeye,Counted live,Adult,1069,
Situk Lower,30,7/27/2017,Chinook,Counted live,Adult,12,
Situk Lower,30,7/27/2017,Chinook,Counted live,Jack,27,
Situk Lower,30,7/27/2017,Chinook,Counted live,L Jck,3,
Situk Lower,30,7/27/2017,Chum,Counted live,Adult,7,
Situk Lower,30,7/27/2017,Pink,Counted live,Adult,7928,
Situk Lower,30,7/27/2017,Sockeye,Counted live,Adult,1444,
Situk Lower,30,7/28/2017,Chinook,Counted live,Adult,18,
Situk Lower,30,7/28/2017,Chinook,Counted live,Jack,17,
Situk Lower,30,7/28/2017,Chinook,Counted live,L Jck,3,
Situk Lower,30,7/28/2017,Coho,Counted live,Adult,15,
Situk Lower,30,7/28/2017,Pink,Counted live,Adult,18971,
Situk Lower,30,7/28/2017,Sockeye,Counted live,Adult,1625,
Situk Lower,30,7/29/2017,Chinook,Counted live,Adult,49,
Situk Lower,30,7/29/2017,Chinook,Counted live,Jack,11,
Situk Lower,30,7/29/2017,Chinook,Counted live,L Jck,5,
Situk Lower,30,7/29/2017,Coho,Counted live,Adult,26,
Situk Lower,30,7/29/2017,Pink,Counted live,Adult,14142,
Situk Lower,30,7/29/2017,Sockeye,Counted live,Adult,2043,
Situk Lower,31,7/30/2017,Chinook,Counted live,Adult,14,
Situk Lower,31,7/30/2017,Chinook,Counted live,Jack,13,
Situk Lower,31,7/30/2017,Chinook,Counted live,L Jck,2,
Situk Lower,31,7/30/2017,Coho,Counted live,Adult,22,
Situk Lower,31,7/30/2017,Pink,Counted live,Adult,14423,
Situk Lower,31,7/30/2017,Sockeye,Counted live,Adult,2542,
Situk Lower,31,7/31/2017,Chinook,Counted live,Adult,76,
Situk Lower,31,7/31/2017,Chinook,Counted live,Jack,12,
Situk Lower,31,7/31/2017,Chinook,Counted live,L Jck,8,
Situk Lower,31,7/31/2017,Chum,Counted live,Adult,7,
Situk Lower,31,7/31/2017,Coho,Counted live,Adult,31,
Situk Lower,31,7/31/2017,Pink,Counted live,Adult,9001,
Situk Lower,31,7/31/2017,Sockeye,Counted live,Adult,1473,
Situk Lower,31,8/1/2017,Chinook,Counted live,Adult,54,
Situk Lower,31,8/1/2017,Chinook,Counted live,Jack,5,
Situk Lower,31,8/1/2017,Chinook,Counted live,L Jck,4,
Situk Lower,31,8/1/2017,Chum,Counted live,Adult,3,
Situk Lower,31,8/1/2017,Pink,Counted live,Adult,6279,
Situk Lower,31,8/1/2017,Sockeye,Counted live,Adult,1834,
Situk Lower,31,8/2/2017,Chinook,Counted live,Adult,13,
Situk Lower,31,8/2/2017,Chinook,Counted live,Jack,4,
Situk Lower,31,8/2/2017,Chinook,Counted live,L Jck,1,
Situk Lower,31,8/2/2017,Chum,Counted live,Adult,11,
Situk Lower,31,8/2/2017,Coho,Counted live,Adult,70,
Situk Lower,31,8/2/2017,Pink,Counted live,Adult,21772,
Situk Lower,31,8/2/2017,Sockeye,Counted live,Adult,1727,
Situk Lower,31,8/3/2017,Chinook,Counted live,Adult,26,
Situk Lower,31,8/3/2017,Chinook,Counted live,Jack,7,
Situk Lower,31,8/3/2017,Chinook,Counted live,L Jck,5,
Situk Lower,31,8/3/2017,Chum,Counted live,Adult,43,
Situk Lower,31,8/3/2017,Coho,Counted live,Adult,5,
Situk Lower,31,8/3/2017,Pink,Counted live,Adult,16694,
Situk Lower,31,8/3/2017,Sockeye,Counted live,Adult,1516,
Situk Lower,31,8/4/2017,Chinook,Counted live,Adult,163,
Situk Lower,31,8/4/2017,Chinook,Counted live,Jack,7,
Situk Lower,31,8/4/2017,Chinook,Counted live,L Jck,4,
Situk Lower,31,8/4/2017,Chum,Counted live,Adult,16,
Situk Lower,31,8/4/2017,Coho,Counted live,Adult,8,
Situk Lower,31,8/4/2017,Pink,Counted live,Adult,15191,
Situk Lower,31,8/4/2017,Sockeye,Counted live,Adult,1679,
Situk Lower,31,8/5/2017,Chinook,Counted live,Adult,6,
Situk Lower,31,8/5/2017,Chinook,Counted live,Jack,1,
Situk Lower,31,8/5/2017,Chinook,Counted live,L Jck,2,
Situk Lower,31,8/5/2017,Chum,Counted live,Adult,45,
Situk Lower,31,8/5/2017,Coho,Counted live,Adult,23,
Situk Lower,31,8/5/2017,Pink,Counted live,Adult,20140,
Situk Lower,31,8/5/2017,Sockeye,Counted live,Adult,582,
Situk Lower,32,8/6/2017,Chinook,Counted live,Adult,12,
Situk Lower,32,8/6/2017,Chinook,Counted live,Jack,7,
Situk Lower,32,8/6/2017,Chinook,Counted live,L Jck,4,
Situk Lower,32,8/6/2017,Chum,Counted live,Adult,150,
Situk Lower,32,8/6/2017,Coho,Counted live,Adult,25,
Situk Lower,32,8/6/2017,Pink,Counted live,Adult,21083,
Situk Lower,32,8/6/2017,Sockeye,Counted live,Adult,1139,
Situk Lower,32,8/7/2017,Chinook,Counted live,Adult,97,
Situk Lower,32,8/7/2017,Chinook,Counted live,L Jck,8,
Situk Lower,32,8/7/2017,Chum,Counted live,Adult,92,
Situk Lower,32,8/7/2017,Coho,Counted live,Adult,104,
Situk Lower,32,8/7/2017,Pink,Counted live,Adult,26457,
Situk Lower,32,8/7/2017,Sockeye,Counted live,Adult,2037,
Situk Lower,32,8/8/2017,Chinook,Counted live,Adult,17,
Situk Lower,32,8/8/2017,Chinook,Counted live,L Jck,5,
Situk Lower,32,8/8/2017,Chum,Counted live,Adult,2,
Situk Lower,32,8/8/2017,Coho,Counted live,Adult,1,
Situk Lower,32,8/8/2017,Pink,Counted live,Adult,7284,
Situk Lower,32,8/8/2017,Sockeye,Counted live,Adult,310,
Situk Lower,32,8/9/2017,Chinook,Counted live,Adult,6,
Situk Lower,32,8/9/2017,Coho,Counted live,Adult,20,
Situk Lower,32,8/9/2017,Pink,Counted live,Adult,17115,
Situk Lower,32,8/9/2017,Sockeye,Counted live,Adult,964,
Situk Lower,32,8/10/2017,Chinook,Counted live,Adult,22,
Situk Lower,32,8/10/2017,Chinook,Counted live,Jack,1,
Situk Lower,32,8/10/2017,Chum,Counted live,Adult,51,
Situk Lower,32,8/10/2017,Coho,Counted live,Adult,20,
Situk Lower,32,8/10/2017,Pink,Counted live,Adult,25845,
Situk Lower,32,8/10/2017,Sockeye,Counted live,Adult,1158,
Situk Lower,21,5/23/2018,Chinook,Counted live,Adult,0,
Situk Lower,21,5/23/2018,Chinook,Counted live,Jack,0,
Situk Lower,21,5/23/2018,Chinook,Counted live,L Jck,0,
Situk Lower,21,5/23/2018,Chum,Counted live,Adult,0,
Situk Lower,21,5/23/2018,Coho,Counted live,Adult,0,
Situk Lower,21,5/23/2018,Pink,Counted live,Adult,0,
Situk Lower,21,5/23/2018,Sockeye,Counted live,Adult,0,
Situk Lower,21,5/24/2018,Chinook,Counted live,Adult,0,
Situk Lower,21,5/24/2018,Chinook,Counted live,Jack,0,
Situk Lower,21,5/24/2018,Chinook,Counted live,L Jck,0,
Situk Lower,21,5/24/2018,Chum,Counted live,Adult,0,
Situk Lower,21,5/24/2018,Coho,Counted live,Adult,0,
Situk Lower,21,5/24/2018,Pink,Counted live,Adult,0,
Situk Lower,21,5/24/2018,Sockeye,Counted live,Adult,0,
Situk Lower,21,5/25/2018,Chinook,Counted live,Adult,0,
Situk Lower,21,5/25/2018,Chinook,Counted live,Jack,0,
Situk Lower,21,5/25/2018,Chinook,Counted live,L Jck,0,
Situk Lower,21,5/25/2018,Chum,Counted live,Adult,0,
Situk Lower,21,5/25/2018,Coho,Counted live,Adult,0,
Situk Lower,21,5/25/2018,Pink,Counted live,Adult,0,
Situk Lower,21,5/25/2018,Sockeye,Counted live,Adult,0,
Situk Lower,21,5/26/2018,Chinook,Counted live,Adult,0,
Situk Lower,21,5/26/2018,Chinook,Counted live,Jack,0,
Situk Lower,21,5/26/2018,Chinook,Counted live,L Jck,0,
Situk Lower,21,5/26/2018,Chum,Counted live,Adult,0,
Situk Lower,21,5/26/2018,Coho,Counted live,Adult,0,
Situk Lower,21,5/26/2018,Pink,Counted live,Adult,0,
Situk Lower,21,5/26/2018,Sockeye,Counted live,Adult,0,
Situk Lower,22,5/27/2018,Chinook,Counted live,Adult,0,
Situk Lower,22,5/27/2018,Chinook,Counted live,Jack,0,
Situk Lower,22,5/27/2018,Chinook,Counted live,L Jck,0,
Situk Lower,22,5/27/2018,Chum,Counted live,Adult,0,
Situk Lower,22,5/27/2018,Coho,Counted live,Adult,0,
Situk Lower,22,5/27/2018,Pink,Counted live,Adult,0,
Situk Lower,22,5/27/2018,Sockeye,Counted live,Adult,0,
Situk Lower,22,5/28/2018,Chinook,Counted live,Adult,0,
Situk Lower,22,5/28/2018,Chinook,Counted live,Jack,0,
Situk Lower,22,5/28/2018,Chinook,Counted live,L Jck,0,
Situk Lower,22,5/28/2018,Chum,Counted live,Adult,0,
Situk Lower,22,5/28/2018,Coho,Counted live,Adult,0,
Situk Lower,22,5/28/2018,Pink,Counted live,Adult,0,
Situk Lower,22,5/28/2018,Sockeye,Counted live,Adult,0,
Situk Lower,22,5/29/2018,Chinook,Counted live,Adult,0,
Situk Lower,22,5/29/2018,Chinook,Counted live,Jack,0,
Situk Lower,22,5/29/2018,Chinook,Counted live,L Jck,0,
Situk Lower,22,5/29/2018,Chum,Counted live,Adult,0,
Situk Lower,22,5/29/2018,Coho,Counted live,Adult,0,
Situk Lower,22,5/29/2018,Pink,Counted live,Adult,0,
Situk Lower,22,5/29/2018,Sockeye,Counted live,Adult,0,
Situk Lower,22,5/30/2018,Chinook,Counted live,Adult,0,
Situk Lower,22,5/30/2018,Chinook,Counted live,Jack,0,
Situk Lower,22,5/30/2018,Chinook,Counted live,L Jck,0,
Situk Lower,22,5/30/2018,Chum,Counted live,Adult,0,
Situk Lower,22,5/30/2018,Coho,Counted live,Adult,0,
Situk Lower,22,5/30/2018,Pink,Counted live,Adult,0,
Situk Lower,22,5/30/2018,Sockeye,Counted live,Adult,1,
Situk Lower,22,5/31/2018,Chinook,Counted live,Adult,0,
Situk Lower,22,5/31/2018,Chinook,Counted live,Jack,0,
Situk Lower,22,5/31/2018,Chinook,Counted live,L Jck,0,
Situk Lower,22,5/31/2018,Chum,Counted live,Adult,0,
Situk Lower,22,5/31/2018,Coho,Counted live,Adult,0,
Situk Lower,22,5/31/2018,Pink,Counted live,Adult,0,
Situk Lower,22,5/31/2018,Sockeye,Counted live,Adult,0,
Situk Lower,22,6/1/2018,Chinook,Counted live,Adult,0,
Situk Lower,22,6/1/2018,Chinook,Counted live,Jack,0,
Situk Lower,22,6/1/2018,Chinook,Counted live,L Jck,0,
Situk Lower,22,6/1/2018,Chum,Counted live,Adult,0,
Situk Lower,22,6/1/2018,Coho,Counted live,Adult,0,
Situk Lower,22,6/1/2018,Pink,Counted live,Adult,0,
Situk Lower,22,6/1/2018,Sockeye,Counted live,Adult,0,
Situk Lower,22,6/2/2018,Chinook,Counted live,Adult,0,
Situk Lower,22,6/2/2018,Chinook,Counted live,Jack,0,
Situk Lower,22,6/2/2018,Chinook,Counted live,L Jck,0,
Situk Lower,22,6/2/2018,Chum,Counted live,Adult,0,
Situk Lower,22,6/2/2018,Coho,Counted live,Adult,0,
Situk Lower,22,6/2/2018,Pink,Counted live,Adult,0,
Situk Lower,22,6/2/2018,Sockeye,Counted live,Adult,0,
Situk Lower,23,6/3/2018,Chinook,Counted live,Adult,0,
Situk Lower,23,6/3/2018,Chinook,Counted live,Jack,0,
Situk Lower,23,6/3/2018,Chinook,Counted live,L Jck,0,
Situk Lower,23,6/3/2018,Chum,Counted live,Adult,0,
Situk Lower,23,6/3/2018,Coho,Counted live,Adult,0,
Situk Lower,23,6/3/2018,Pink,Counted live,Adult,0,
Situk Lower,23,6/3/2018,Sockeye,Counted live,Adult,2,
Situk Lower,23,6/4/2018,Chinook,Counted live,Adult,0,
Situk Lower,23,6/4/2018,Chinook,Counted live,Jack,0,
Situk Lower,23,6/4/2018,Chinook,Counted live,L Jck,0,
Situk Lower,23,6/4/2018,Chum,Counted live,Adult,0,
Situk Lower,23,6/4/2018,Coho,Counted live,Adult,0,
Situk Lower,23,6/4/2018,Pink,Counted live,Adult,0,
Situk Lower,23,6/4/2018,Sockeye,Counted live,Adult,0,
Situk Lower,23,6/5/2018,Chinook,Counted live,Adult,0,
Situk Lower,23,6/5/2018,Chinook,Counted live,Jack,0,
Situk Lower,23,6/5/2018,Chinook,Counted live,L Jck,0,
Situk Lower,23,6/5/2018,Chum,Counted live,Adult,0,
Situk Lower,23,6/5/2018,Coho,Counted live,Adult,0,
Situk Lower,23,6/5/2018,Pink,Counted live,Adult,0,
Situk Lower,23,6/5/2018,Sockeye,Counted live,Adult,0,
Situk Lower,23,6/6/2018,Chinook,Counted live,Adult,0,
Situk Lower,23,6/6/2018,Chinook,Counted live,Jack,0,
Situk Lower,23,6/6/2018,Chinook,Counted live,L Jck,0,
Situk Lower,23,6/6/2018,Chum,Counted live,Adult,0,
Situk Lower,23,6/6/2018,Coho,Counted live,Adult,0,
Situk Lower,23,6/6/2018,Pink,Counted live,Adult,0,
Situk Lower,23,6/6/2018,Sockeye,Counted live,Adult,0,
Situk Lower,23,6/7/2018,Chinook,Counted live,Adult,0,
Situk Lower,23,6/7/2018,Chinook,Counted live,Jack,0,
Situk Lower,23,6/7/2018,Chinook,Counted live,L Jck,0,
Situk Lower,23,6/7/2018,Chum,Counted live,Adult,0,
Situk Lower,23,6/7/2018,Coho,Counted live,Adult,0,
Situk Lower,23,6/7/2018,Pink,Counted live,Adult,0,
Situk Lower,23,6/7/2018,Sockeye,Counted live,Adult,0,
Situk Lower,23,6/8/2018,Chinook,Counted live,Adult,0,
Situk Lower,23,6/8/2018,Chinook,Counted live,Jack,0,
Situk Lower,23,6/8/2018,Chinook,Counted live,L Jck,0,
Situk Lower,23,6/8/2018,Chum,Counted live,Adult,0,
Situk Lower,23,6/8/2018,Coho,Counted live,Adult,0,
Situk Lower,23,6/8/2018,Pink,Counted live,Adult,0,
Situk Lower,23,6/8/2018,Sockeye,Counted live,Adult,0,
Situk Lower,23,6/9/2018,Chinook,Counted live,Adult,0,
Situk Lower,23,6/9/2018,Chinook,Counted live,Jack,0,
Situk Lower,23,6/9/2018,Chinook,Counted live,L Jck,0,
Situk Lower,23,6/9/2018,Chum,Counted live,Adult,0,
Situk Lower,23,6/9/2018,Coho,Counted live,Adult,0,
Situk Lower,23,6/9/2018,Pink,Counted live,Adult,0,
Situk Lower,23,6/9/2018,Sockeye,Counted live,Adult,2,
Situk Lower,24,6/10/2018,Chinook,Counted live,Adult,0,
Situk Lower,24,6/10/2018,Chinook,Counted live,Jack,0,
Situk Lower,24,6/10/2018,Chinook,Counted live,L Jck,0,
Situk Lower,24,6/10/2018,Chum,Counted live,Adult,0,
Situk Lower,24,6/10/2018,Coho,Counted live,Adult,0,
Situk Lower,24,6/10/2018,Pink,Counted live,Adult,0,
Situk Lower,24,6/10/2018,Sockeye,Counted live,Adult,9,
Situk Lower,24,6/11/2018,Chinook,Counted live,Adult,0,
Situk Lower,24,6/11/2018,Chinook,Counted live,Jack,0,
Situk Lower,24,6/11/2018,Chinook,Counted live,L Jck,0,
Situk Lower,24,6/11/2018,Chum,Counted live,Adult,0,
Situk Lower,24,6/11/2018,Coho,Counted live,Adult,0,
Situk Lower,24,6/11/2018,Pink,Counted live,Adult,0,
Situk Lower,24,6/11/2018,Sockeye,Counted live,Adult,1,
Situk Lower,24,6/12/2018,Chinook,Counted live,Adult,0,
Situk Lower,24,6/12/2018,Chinook,Counted live,Jack,0,
Situk Lower,24,6/12/2018,Chinook,Counted live,L Jck,0,
Situk Lower,24,6/12/2018,Chum,Counted live,Adult,0,
Situk Lower,24,6/12/2018,Coho,Counted live,Adult,0,
Situk Lower,24,6/12/2018,Pink,Counted live,Adult,0,
Situk Lower,24,6/12/2018,Sockeye,Counted live,Adult,9,
Situk Lower,24,6/13/2018,Chinook,Counted live,Adult,0,
Situk Lower,24,6/13/2018,Chinook,Counted live,Jack,0,
Situk Lower,24,6/13/2018,Chinook,Counted live,L Jck,1,
Situk Lower,24,6/13/2018,Chum,Counted live,Adult,0,
Situk Lower,24,6/13/2018,Coho,Counted live,Adult,0,
Situk Lower,24,6/13/2018,Pink,Counted live,Adult,0,
Situk Lower,24,6/13/2018,Sockeye,Counted live,Adult,3,
Situk Lower,24,6/14/2018,Chinook,Counted live,Adult,0,
Situk Lower,24,6/14/2018,Chinook,Counted live,Jack,0,
Situk Lower,24,6/14/2018,Chinook,Counted live,L Jck,0,
Situk Lower,24,6/14/2018,Chum,Counted live,Adult,0,
Situk Lower,24,6/14/2018,Coho,Counted live,Adult,0,
Situk Lower,24,6/14/2018,Pink,Counted live,Adult,0,
Situk Lower,24,6/14/2018,Sockeye,Counted live,Adult,0,
Situk Lower,24,6/15/2018,Chinook,Counted live,Adult,0,
Situk Lower,24,6/15/2018,Chinook,Counted live,Jack,0,
Situk Lower,24,6/15/2018,Chinook,Counted live,L Jck,0,
Situk Lower,24,6/15/2018,Chum,Counted live,Adult,0,
Situk Lower,24,6/15/2018,Coho,Counted live,Adult,0,
Situk Lower,24,6/15/2018,Pink,Counted live,Adult,0,
Situk Lower,24,6/15/2018,Sockeye,Counted live,Adult,6,
Situk Lower,24,6/16/2018,Chinook,Counted live,Adult,1,
Situk Lower,24,6/16/2018,Chinook,Counted live,Jack,0,
Situk Lower,24,6/16/2018,Chinook,Counted live,L Jck,1,
Situk Lower,24,6/16/2018,Chum,Counted live,Adult,0,
Situk Lower,24,6/16/2018,Coho,Counted live,Adult,0,
Situk Lower,24,6/16/2018,Pink,Counted live,Adult,0,
Situk Lower,24,6/16/2018,Sockeye,Counted live,Adult,6,
Situk Lower,25,6/17/2018,Chinook,Counted live,Adult,2,
Situk Lower,25,6/17/2018,Chinook,Counted live,Jack,0,
Situk Lower,25,6/17/2018,Chinook,Counted live,L Jck,2,
Situk Lower,25,6/17/2018,Chum,Counted live,Adult,0,
Situk Lower,25,6/17/2018,Coho,Counted live,Adult,0,
Situk Lower,25,6/17/2018,Pink,Counted live,Adult,0,
Situk Lower,25,6/17/2018,Sockeye,Counted live,Adult,12,
Situk Lower,25,6/18/2018,Chinook,Counted live,Adult,2,
Situk Lower,25,6/18/2018,Chinook,Counted live,Jack,0,
Situk Lower,25,6/18/2018,Chinook,Counted live,L Jck,2,
Situk Lower,25,6/18/2018,Chum,Counted live,Adult,0,
Situk Lower,25,6/18/2018,Coho,Counted live,Adult,0,
Situk Lower,25,6/18/2018,Pink,Counted live,Adult,0,
Situk Lower,25,6/18/2018,Sockeye,Counted live,Adult,237,
Situk Lower,25,6/19/2018,Chinook,Counted live,Adult,2,
Situk Lower,25,6/19/2018,Chinook,Counted live,Jack,0,
Situk Lower,25,6/19/2018,Chinook,Counted live,L Jck,0,
Situk Lower,25,6/19/2018,Chum,Counted live,Adult,0,
Situk Lower,25,6/19/2018,Coho,Counted live,Adult,0,
Situk Lower,25,6/19/2018,Pink,Counted live,Adult,0,
Situk Lower,25,6/19/2018,Sockeye,Counted live,Adult,138,
Situk Lower,25,6/20/2018,Chinook,Counted live,Adult,1,
Situk Lower,25,6/20/2018,Chinook,Counted live,Jack,0,
Situk Lower,25,6/20/2018,Chinook,Counted live,L Jck,0,
Situk Lower,25,6/20/2018,Chum,Counted live,Adult,0,
Situk Lower,25,6/20/2018,Coho,Counted live,Adult,0,
Situk Lower,25,6/20/2018,Pink,Counted live,Adult,0,
Situk Lower,25,6/20/2018,Sockeye,Counted live,Adult,98,
Situk Lower,25,6/21/2018,Chinook,Counted live,Adult,2,
Situk Lower,25,6/21/2018,Chinook,Counted live,Jack,0,
Situk Lower,25,6/21/2018,Chinook,Counted live,L Jck,2,
Situk Lower,25,6/21/2018,Chum,Counted live,Adult,0,
Situk Lower,25,6/21/2018,Coho,Counted live,Adult,0,
Situk Lower,25,6/21/2018,Pink,Counted live,Adult,0,
Situk Lower,25,6/21/2018,Sockeye,Counted live,Adult,35,
Situk Lower,25,6/22/2018,Chinook,Counted live,Adult,1,
Situk Lower,25,6/22/2018,Chinook,Counted live,Jack,0,
Situk Lower,25,6/22/2018,Chinook,Counted live,L Jck,0,
Situk Lower,25,6/22/2018,Chum,Counted live,Adult,0,
Situk Lower,25,6/22/2018,Coho,Counted live,Adult,0,
Situk Lower,25,6/22/2018,Pink,Counted live,Adult,0,
Situk Lower,25,6/22/2018,Sockeye,Counted live,Adult,15,
Situk Lower,25,6/23/2018,Chinook,Counted live,Adult,0,
Situk Lower,25,6/23/2018,Chinook,Counted live,Jack,0,
Situk Lower,25,6/23/2018,Chinook,Counted live,L Jck,0,
Situk Lower,25,6/23/2018,Chum,Counted live,Adult,0,
Situk Lower,25,6/23/2018,Coho,Counted live,Adult,0,
Situk Lower,25,6/23/2018,Pink,Counted live,Adult,0,
Situk Lower,25,6/23/2018,Sockeye,Counted live,Adult,0,
Situk Lower,26,6/24/2018,Chinook,Counted live,Adult,5,
Situk Lower,26,6/24/2018,Chinook,Counted live,Jack,1,
Situk Lower,26,6/24/2018,Chinook,Counted live,L Jck,4,
Situk Lower,26,6/24/2018,Chum,Counted live,Adult,0,
Situk Lower,26,6/24/2018,Coho,Counted live,Adult,0,
Situk Lower,26,6/24/2018,Pink,Counted live,Adult,0,
Situk Lower,26,6/24/2018,Sockeye,Counted live,Adult,96,
Situk Lower,26,6/25/2018,Chinook,Counted live,Adult,10,
Situk Lower,26,6/25/2018,Chinook,Counted live,Jack,1,
Situk Lower,26,6/25/2018,Chinook,Counted live,L Jck,5,
Situk Lower,26,6/25/2018,Chum,Counted live,Adult,0,
Situk Lower,26,6/25/2018,Coho,Counted live,Adult,0,
Situk Lower,26,6/25/2018,Pink,Counted live,Adult,0,
Situk Lower,26,6/25/2018,Sockeye,Counted live,Adult,724,
Situk Lower,26,6/26/2018,Chinook,Counted live,Adult,0,
Situk Lower,26,6/26/2018,Chinook,Counted live,Jack,0,
Situk Lower,26,6/26/2018,Chinook,Counted live,L Jck,2,
Situk Lower,26,6/26/2018,Chum,Counted live,Adult,0,
Situk Lower,26,6/26/2018,Coho,Counted live,Adult,0,
Situk Lower,26,6/26/2018,Pink,Counted live,Adult,0,
Situk Lower,26,6/26/2018,Sockeye,Counted live,Adult,16,
Situk Lower,26,6/27/2018,Chinook,Counted live,Adult,3,
Situk Lower,26,6/27/2018,Chinook,Counted live,Jack,7,
Situk Lower,26,6/27/2018,Chinook,Counted live,L Jck,9,
Situk Lower,26,6/27/2018,Chum,Counted live,Adult,0,
Situk Lower,26,6/27/2018,Coho,Counted live,Adult,0,
Situk Lower,26,6/27/2018,Pink,Counted live,Adult,0,
Situk Lower,26,6/27/2018,Sockeye,Counted live,Adult,268,
Situk Lower,26,6/28/2018,Chinook,Counted live,Adult,6,
Situk Lower,26,6/28/2018,Chinook,Counted live,Jack,5,
Situk Lower,26,6/28/2018,Chinook,Counted live,L Jck,9,
Situk Lower,26,6/28/2018,Chum,Counted live,Adult,0,
Situk Lower,26,6/28/2018,Coho,Counted live,Adult,0,
Situk Lower,26,6/28/2018,Pink,Counted live,Adult,0,
Situk Lower,26,6/28/2018,Sockeye,Counted live,Adult,308,
Situk Lower,26,6/29/2018,Chinook,Counted live,Adult,1,
Situk Lower,26,6/29/2018,Chinook,Counted live,Jack,3,
Situk Lower,26,6/29/2018,Chinook,Counted live,L Jck,0,
Situk Lower,26,6/29/2018,Chum,Counted live,Adult,0,
Situk Lower,26,6/29/2018,Coho,Counted live,Adult,0,
Situk Lower,26,6/29/2018,Pink,Counted live,Adult,0,
Situk Lower,26,6/29/2018,Sockeye,Counted live,Adult,81,
Situk Lower,26,6/30/2018,Chinook,Counted live,Adult,5,
Situk Lower,26,6/30/2018,Chinook,Counted live,Jack,0,
Situk Lower,26,6/30/2018,Chinook,Counted live,L Jck,2,
Situk Lower,26,6/30/2018,Chum,Counted live,Adult,0,
Situk Lower,26,6/30/2018,Coho,Counted live,Adult,0,
Situk Lower,26,6/30/2018,Pink,Counted live,Adult,0,
Situk Lower,26,6/30/2018,Sockeye,Counted live,Adult,67,
Situk Lower,27,7/1/2018,Chinook,Counted live,Adult,1,
Situk Lower,27,7/1/2018,Chinook,Counted live,Jack,4,
Situk Lower,27,7/1/2018,Chinook,Counted live,L Jck,2,
Situk Lower,27,7/1/2018,Chum,Counted live,Adult,0,
Situk Lower,27,7/1/2018,Coho,Counted live,Adult,0,
Situk Lower,27,7/1/2018,Pink,Counted live,Adult,0,
Situk Lower,27,7/1/2018,Sockeye,Counted live,Adult,177,
Situk Lower,27,7/2/2018,Chinook,Counted live,Adult,3,
Situk Lower,27,7/2/2018,Chinook,Counted live,Jack,3,
Situk Lower,27,7/2/2018,Chinook,Counted live,L Jck,1,
Situk Lower,27,7/2/2018,Chum,Counted live,Adult,0,
Situk Lower,27,7/2/2018,Coho,Counted live,Adult,0,
Situk Lower,27,7/2/2018,Pink,Counted live,Adult,0,
Situk Lower,27,7/2/2018,Sockeye,Counted live,Adult,586,
Situk Lower,27,7/3/2018,Chinook,Counted live,Adult,5,
Situk Lower,27,7/3/2018,Chinook,Counted live,Jack,1,
Situk Lower,27,7/3/2018,Chinook,Counted live,L Jck,7,
Situk Lower,27,7/3/2018,Chum,Counted live,Adult,0,
Situk Lower,27,7/3/2018,Coho,Counted live,Adult,0,
Situk Lower,27,7/3/2018,Pink,Counted live,Adult,0,
Situk Lower,27,7/3/2018,Sockeye,Counted live,Adult,682,
Situk Lower,27,7/4/2018,Chinook,Counted live,Adult,12,
Situk Lower,27,7/4/2018,Chinook,Counted live,Jack,7,
Situk Lower,27,7/4/2018,Chinook,Counted live,L Jck,9,
Situk Lower,27,7/4/2018,Chum,Counted live,Adult,0,
